id_hash,source_lat,source_lon,target_lat,target_lon,road_name,highway_type,source,target
fdnn1g,14.6914629,121.0959516,14.6909155,121.0953682,,,11613,1218
gb32xs,14.682865,121.0850887,14.6817271,121.0846139,,,11615,10959
8983mp,14.6136682,121.007699,14.613421,121.0074962,,,11641,2415
hi61cf,14.6829974,121.0385485,14.6828919,121.0398751,,,11647,3870
hi61cf,14.6829974,121.0385485,14.6829332,121.03828,,,11647,3812
xp1k0b,14.6832683,121.0856982,14.6839883,121.0860169,,,11669,8410
gb32xs,14.6833958,121.0853243,14.682865,121.0850887,,,11670,11615
hmzobh,14.7262231,121.0481447,14.7309053,121.0475085,,,11759,11330
339bkd,14.6711602,121.0370534,14.6716909,121.0368413,,,11770,2724
339bkd,14.6711602,121.0370534,14.6704441,121.0373826,,,11770,2723
wwi3ir,14.6206109,121.0204779,14.6206378,121.0205629,,,11801,6980
wwi3ir,14.6206109,121.0204779,14.6203396,121.01962,,,11801,6979
c3ypq4,14.7354674,121.0633458,14.7353341,121.0612074,,,11805,10274
d0cpdd,14.6274348,121.0343282,14.6274061,121.0342159,,,11864,12
d0cpdd,14.6274348,121.0343282,14.6280248,121.0363848,,,11864,261
fn2rhh,14.6287228,121.0339905,14.6287424,121.0339311,,,11865,16
twhsrw,14.6287228,121.0339905,14.6291511,121.0340544,,,11865,678
fn2rhh,14.6286532,121.0340395,14.6287228,121.0339905,,,11866,11865
idj3bz,14.6368736,121.0254851,14.635415,121.0230513,,,11880,8617
yc3352,14.6395318,121.0165266,14.6384938,121.017274,,,11887,9617
yc3352,14.6395318,121.0165266,14.6398086,121.0164508,,,11887,8754
5qdcws,14.6802493,121.0190522,14.6814332,121.0200206,,,11925,10905
5qdcws,14.6802493,121.0190522,14.6800897,121.0189261,,,11925,7093
u0cbyx,14.6290418,121.0325526,14.6291947,121.0318496,,,11934,252
4qohk2,14.6289565,121.0325315,14.6287079,121.0336911,,,11935,7838
mby5fh,14.6190127,121.038266,14.6195782,121.0379244,,,11936,1075
dkvdfg,14.6096539,121.076972,14.6096683,121.0766106,,,11948,8379
wwi3ir,14.6203131,121.0195363,14.6203313,121.0195938,,,11950,12447
wwi3ir,14.6203131,121.0195363,14.6192012,121.016001,,,11950,12217
3sigs6,14.6988048,121.0338658,14.6989573,121.0339558,,,11957,13132
xbj7he,14.6190772,121.015592,14.6192012,121.016001,,,11963,12217
xbj7he,14.6190772,121.015592,14.6189364,121.0149879,,,11963,7260
xbj7he,14.6188255,121.014997,14.6190772,121.015592,,,11964,11963
gew589,14.7319366,121.0611343,14.7346996,121.0612088,,,11975,10273
5xloqk,14.6508053,121.0333168,14.6549377,121.0306512,,,11977,9710
586hqt,14.6546299,121.0345416,14.6546103,121.0346388,,,11978,9661
5xloqk,14.6504981,121.0336193,14.6505825,121.0335653,,,11985,10989
cr49f1,14.6490914,121.0344794,14.6494834,121.0342732,,,11986,6953
cr49f1,14.6490914,121.0344794,14.6508053,121.0333168,,,11986,11977
cr49f1,14.648434,121.0349167,14.6490914,121.0344794,,,11987,11986
9guzx9,14.7065657,121.0694289,14.7065655,121.069345,,,12001,12002
9guzx9,14.7065655,121.069345,14.7065666,121.0672017,,,12002,4551
ma1zm5,14.6792048,121.0693273,14.6789917,121.0693418,,,12035,10315
ma1zm5,14.6792048,121.0693273,14.6794926,121.0692712,,,12035,3363
6aqn68,14.6786234,121.027476,14.6788501,121.0258558,,,12048,2685
6aqn68,14.6786234,121.027476,14.6782188,121.0294306,,,12048,4017
sc1xp1,14.6565842,121.0259445,14.6566591,121.0259071,,,12058,12059
sc1xp1,14.6566591,121.0259071,14.6570519,121.0240904,,,12059,9666
y391xx,14.66274,121.0367081,14.6639353,121.0365192,,,12064,864
e9gyg1,14.6627269,121.0365821,14.6624297,121.0365962,,,12065,7419
xtqvru,14.6230493,121.0532173,14.6227906,121.0526744,,,12069,2473
u57r57,14.6131373,121.0168889,14.6211393,121.0151175,,,12071,11171
x4tmsu,14.704016,121.0838948,14.7035506,121.0845881,,,12072,55
59hsyd,14.66688,121.0074837,14.6672311,121.007757,,,12080,13195
vukrg9,14.7054931,121.0736743,14.7059922,121.0721858,,,12085,4356
rwxwik,14.684294,121.0861534,14.685065,121.0864769,,,12101,6841
9lcsxf,14.6748961,121.0436675,14.6760897,121.043758,,,12109,2184
641btz,14.6749053,121.0435113,14.6728565,121.043366,,,12110,2750
qg3cnm,14.7000423,121.0881554,14.6999296,121.0881882,,,12118,12155
fnfpnd,14.7000423,121.0881554,14.6999409,121.0877497,,,12118,7258
ck0do,14.6081211,121.0211611,14.6067568,121.0197187,,,12123,1749
nwa5ol,14.6272812,121.0621187,14.6277159,121.0632396,,,12124,749
3f5uay,14.6174404,121.0550665,14.6171209,121.0545992,,,12128,1261
6m24vg,14.6389208,121.0287893,14.6382662,121.0277212,,,12143,7422
12hp2q,14.6387792,121.0289053,14.638876,121.0290676,,,12144,8961
12hp2q,14.6387792,121.0289053,14.6389208,121.0287893,,,12144,12143
qg3cnm,14.6999296,121.0881882,14.7001238,121.0889791,,,12155,4960
z6atj5,14.6549164,121.0542273,14.6537324,121.0526635,,,12161,9698
svmmoh,14.6538106,121.0387128,14.6538441,121.0385679,,,12165,9671
mfzbti,14.7490758,121.0830311,14.7496051,121.0833806,,,12166,6966
wwi3ir,14.6212228,121.0224057,14.6209621,121.0215883,,,12174,6981
yyjdul,14.7036431,121.0347739,14.702514,121.0347115,,,12177,9340
a8z12x,14.7083006,121.0389787,14.7084887,121.039013,,,12183,5575
a8z12x,14.7083006,121.0389787,14.7067177,121.0386197,,,12183,5639
aa9j02,14.6006232,121.0635863,14.6001946,121.0617694,,,12192,8626
wio7bc,14.6298442,121.0187507,14.6301845,121.0172392,,,12196,2956
ma1zm5,14.6756051,121.0691943,14.6754345,121.0691914,,,12200,11269
ma1zm5,14.6756051,121.0691943,14.6762091,121.0692193,,,12200,3426
46ay89,14.6330493,121.0091723,14.6359707,121.0088917,,,12205,1715
jc6k40,14.6719668,121.0663198,14.6702966,121.0684935,,,12209,10921
4uq8hl,14.6667333,121.0698351,14.6669994,121.0696956,,,12211,3245
xbj7he,14.6192012,121.016001,14.6190772,121.015592,,,12217,11963
wwi3ir,14.6192012,121.016001,14.6203131,121.0195363,,,12217,11950
h39gn3,14.6089326,121.0376766,14.6100842,121.0368028,,,12226,1571
fmr1sq,14.6422284,121.0058852,14.6397777,121.0064587,,,12232,1575
4fiene,14.6541389,121.0367963,14.6540787,121.0370655,,,12236,12254
goazyb,14.6588194,121.0198855,14.6604664,121.0200701,,,12237,9676
yhn7ha,14.735626,121.0695511,14.7365007,121.0704895,,,12239,7065
ldgkx1,14.619127,121.0510709,14.6179758,121.0516027,,,12244,3048
axtcvk,14.7249337,121.0492122,14.7253384,121.0488743,,,12246,10824
o0y6s2,14.7248282,121.0490817,14.7246025,121.0492742,,,12247,2804
gew589,14.7316236,121.0611356,14.731846,121.0611344,,,12248,10271
gew589,14.7316228,121.0612644,14.7346996,121.0612088,,,12249,10273
12hp2q,14.6381209,121.0278306,14.6387792,121.0289053,,,12250,12144
4fiene,14.6540787,121.0370655,14.6538547,121.0378857,,,12254,9950
4fiene,14.654321,121.0359647,14.6542599,121.0362418,,,12261,12263
4fiene,14.6542599,121.0362418,14.6541389,121.0367963,,,12263,12236
glx1j3,14.7218036,121.0395363,14.7195174,121.0398731,,,12264,5398
1x5br6,14.7218497,121.039899,14.7218036,121.0395363,,,12265,12264
1x5br6,14.7218497,121.039899,14.7220192,121.0412305,,,12265,5407
hzmvg0,14.631631,121.0738146,14.6305425,121.0716252,,,12268,9478
cyjjhk,14.6320117,121.0740734,14.6317615,121.0740667,,,12269,121
hzmvg0,14.6320117,121.0740734,14.631631,121.0738146,,,12269,12268
wfr4hu,14.6412474,121.046975,14.6449958,121.0478104,,,12274,3522
u327wu,14.7337212,121.0529089,14.7335815,121.0524542,,,12284,6246
u327wu,14.7337212,121.0529089,14.7338883,121.0534411,,,12284,8275
b7awg4,14.6770239,121.0162771,14.6780433,121.0171886,,,12288,7595
u57r57,14.6105212,121.0170515,14.6114986,121.0170043,,,12297,1767
u57r57,14.6105212,121.0170515,14.6109464,121.0170738,,,12297,12298
u57r57,14.6109464,121.0170738,14.6131373,121.0168889,,,12298,12071
46ay89,14.6301848,121.0116516,14.6318936,121.0097062,,,12304,11005
46ay89,14.6301848,121.0116516,14.6325807,121.0092901,,,12304,284
g78v7q,14.6877547,121.0870113,14.6868706,121.0868245,,,12319,12405
wi67pj,14.6877293,121.0873106,14.6912172,121.0874415,,,12320,11437
s1zf5s,14.6730924,121.025477,14.6744714,121.0260372,,,12321,4022
ntgeku,14.6945986,121.0675932,14.6939635,121.0676185,,,12323,10878
iktbsr,14.6391829,121.0068863,14.6419672,121.006161,,,12325,12442
iktbsr,14.6391829,121.0068863,14.6419672,121.006161,,,12325,12442
xk635l,14.6574706,121.0143564,14.6574973,121.0166013,,,12327,3868
xk635l,14.6574678,121.0141658,14.6574706,121.0143564,,,12328,12327
srnh30,14.6576709,121.0141721,14.6576217,121.0107948,,,12329,3885
qooc1s,14.7174907,121.1008344,14.7193945,121.100497,,,12341,7366
xymjot,14.7170476,121.1004568,14.7173923,121.100778,,,12343,12342
xymjot,14.7170476,121.1004568,14.7148359,121.0976505,,,12343,4157
hg3c25,14.640292,121.0156869,14.6402213,121.0152025,,,12346,7854
hg3c25,14.640292,121.0156869,14.6402918,121.0159081,,,12346,12347
hg3c25,14.6402918,121.0159081,14.6403577,121.016065,,,12347,11117
hg3c25,14.6403606,121.0159046,14.640292,121.0156869,,,12348,12346
gew589,14.7307634,121.0611399,14.7309216,121.0611391,,,12352,10270
uypil8,14.6391837,121.0071627,14.6393042,121.008088,,,12361,1717
yn8lfl,14.6865702,121.0317062,14.686699,121.0316843,,,12362,9112
o6pg2w,14.6865274,121.0315188,14.6852035,121.0317392,,,12363,3932
wqqi5f,14.6343343,121.0377448,14.6343882,121.0374841,,,12371,9793
wqqi5f,14.6343343,121.0377448,14.6339272,121.0395659,,,12371,438
joqo5z,14.6906535,121.0953411,14.6907925,121.0954855,,,12379,9582
joqo5z,14.6906535,121.0953411,14.6908684,121.0954143,,,12379,12378
joqo5z,14.6899657,121.0946252,14.690075,121.0947374,,,12380,9899
fdnn1g,14.6899657,121.0946252,14.69018,121.0946283,,,12380,11329
wfr4hu,14.6490279,121.0512327,14.6521744,121.0517694,,,12388,11021
4endy,14.6796976,121.0344339,14.6804579,121.0347242,,,12397,3750
4endy,14.6796976,121.0344339,14.6792163,121.0345222,,,12397,3834
arv1os,14.6950965,121.0496465,14.6951037,121.0515606,,,12399,9042
arv1os,14.6950965,121.0496465,14.6950966,121.0495621,,,12399,10177
g78v7q,14.6868706,121.0868245,14.6837954,121.085486,,,12405,8411
rwxwik,14.686825,121.087121,14.6872511,121.0872103,,,12406,9890
y5272g,14.6794527,121.02343,14.6794445,121.0234806,,,12408,8099
y5272g,14.6794527,121.02343,14.6795114,121.0229243,Tandang Sora Avenue,secondary,12408,9027
y5272g,14.6795181,121.0228584,14.6795114,121.0229243,,,12410,9027
y5272g,14.6795181,121.0228584,14.6795551,121.0224095,,,12410,3638
a8u47r,14.65331,121.0525585,14.654139,121.0540444,,,12413,10026
b7awg4,14.676933,121.0161997,14.6770239,121.0162771,,,12414,12288
b7awg4,14.676933,121.0161997,14.6755687,121.0150803,,,12414,7095
idj3bz,14.6353456,121.022936,14.6346539,121.0217843,,,12416,7865
rm5ad2,14.6351645,121.0230517,14.6352265,121.0231523,,,12417,8616
idj3bz,14.6351645,121.0230517,14.6353456,121.022936,,,12417,12416
1074zq,14.6224391,121.056044,14.6208522,121.0567143,,,12418,10980
267fzj,14.6475324,121.0430671,14.6497106,121.046571,,,12419,8967
ciyslk,14.6475083,121.0432283,14.6494052,121.0477284,,,12420,37
pbzvoj,14.5997633,121.0598111,14.6013154,121.0594887,,,12434,6965
eddbyb,14.6108023,121.0552855,14.6109345,121.0553666,,,12435,13056
iktbsr,14.6419672,121.006161,14.6431545,121.0059295,,,12442,10302
aff2do,14.6442291,121.042564,14.6461203,121.0409187,,,12444,7738
wwi3ir,14.6203313,121.0195938,14.6203131,121.0195363,,,12447,11950
o9v80p,14.6298637,121.0119487,14.6305837,121.0111754,,,12453,1725
o9v80p,14.6293259,121.0125264,14.6298637,121.0119487,"Primary Link Road (12454, 12453)",primary_link,12454,12453
p8412i,14.6442217,121.0373346,14.6441934,121.0372887,,,12456,9067
szmnxe,14.6442217,121.0373346,14.6442044,121.0377379,,,12456,6917
szmnxe,14.6442919,121.0372893,14.6442217,121.0373346,,,12457,12456
ssstwk,14.6442919,121.0372893,14.6442638,121.0372426,,,12457,10940
he0s08,14.6441029,121.0377447,14.6441288,121.0377878,,,12458,9928
jnn9fv,14.6441029,121.0377447,14.6441934,121.0372887,,,12458,9067
g5bojs,14.6433821,121.0382606,14.64391,121.0379269,,,12459,7106
g5bojs,14.6433821,121.0382606,14.6441029,121.0377447,,,12459,12458
hcytyt,14.6318146,121.0744739,14.632085,121.0749746,,,12460,7755
clnfip,14.6315471,121.074313,14.6317342,121.0743251,,,12461,76
hcytyt,14.6315471,121.074313,14.6318146,121.0744739,,,12461,12460
wgfly0,14.627723,121.0632751,14.6282469,121.0664777,,,12462,1230
k502y0,14.628006,121.0632064,14.6285807,121.06302,,,12464,82
lgql45,14.6241635,121.0339789,14.6240881,121.0329243,,,12477,9803
lgql45,14.6241635,121.0339789,14.6242483,121.0350906,,,12477,580
sawvrf,14.6930299,121.0412067,14.6931119,121.0421281,,,12493,4108
4z2dy3,14.6930319,121.0411011,14.6923955,121.0375424,,,12494,6020
rwxwik,14.6859114,121.08681,14.6867179,121.0870945,,,12497,735
yhn7ha,14.7354488,121.0681518,14.7355408,121.0694447,,,12500,4676
yhn7ha,14.735547,121.068151,14.7355468,121.0680924,,,12502,10276
mia5yq,14.6827117,121.0790527,14.6826099,121.0791687,,,12505,2343
mia5yq,14.6827117,121.0790527,14.6834746,121.0781094,,,12505,2369
vt6e25,14.6953781,121.0316566,14.6950408,121.0314407,,,12512,10992
vt6e25,14.6953404,121.0317226,14.6956053,121.0318875,,,12513,12515
vt6e25,14.6956448,121.0318249,14.6953781,121.0316566,,,12514,12512
vt6e25,14.6956053,121.0318875,14.6963026,121.0323261,,,12515,5934
kw4wg3,14.6397123,121.0112211,14.6397219,121.011291,,,12525,1727
kw4wg3,14.6397123,121.0112211,14.6395183,121.0097531,,,12525,1668
586hqt,14.6549924,121.0328484,14.6548911,121.0333303,,,12530,13297
4n7z7,14.6551098,121.032873,14.6552289,121.0323319,,,12531,13400
ny3npi,14.6314462,121.0215682,14.6316916,121.0217705,,,12532,9880
ny3npi,14.6314462,121.0215682,14.6316931,121.0213884,,,12532,10019
3sigs6,14.6982567,121.0335276,14.6984834,121.0336667,,,12548,10960
3sigs6,14.6982934,121.0334627,14.696644,121.0324425,,,12549,10994
3sigs6,14.6995467,121.0342134,14.6989981,121.0338836,,,12550,13129
unjqc9,14.6765031,121.0419487,14.6764877,121.0420135,,,12551,9058
j664pq,14.6564753,121.025941,14.6563663,121.0259984,,,12559,12560
j664pq,14.6563663,121.0259984,14.6560816,121.0273055,,,12560,7400
sc1xp1,14.6560616,121.0285948,14.6560771,121.0285161,,,12562,857
w2pw8o,14.724857,121.1124482,14.7270229,121.1148984,,,12576,63
c8y6d1,14.724857,121.1124482,14.7215419,121.1113583,,,12576,62
9iimor,14.647066,121.0521504,14.6472109,121.0520477,,,12577,9712
x2yp65,14.6767546,121.0827766,14.67716,121.0829924,,,12607,10790
rs0tq3,14.6831634,121.0416417,14.6828355,121.0410076,,,12610,11536
vt6e25,14.6941147,121.030904,14.6950345,121.0315295,,,12621,8321
vt6e25,14.6941555,121.030843,14.6939155,121.0306617,,,12622,11012
arv1os,14.6937607,121.0548268,14.6937065,121.0550864,,,12642,8724
arv1os,14.6937607,121.0548268,14.6939059,121.0541949,,,12642,8723
1e8e7k,14.7080543,121.0901656,14.7079944,121.0901239,,,12682,5114
1e8e7k,14.7080543,121.0901656,14.7085047,121.0904348,,,12682,5116
1e8e7k,14.7108046,121.0907038,14.7112135,121.0906968,,,12683,7392
1e8e7k,14.7107381,121.0907064,14.7108046,121.0907038,"Residential Road (12684, 12683)",residential,12684,12683
1e8e7k,14.7107381,121.0907064,14.7092711,121.0907465,,,12684,5117
iebjzw,14.6150236,121.0468595,14.6152268,121.0464361,,,12733,3036
r47yy1,14.6930189,121.0634246,14.6930188,121.0633782,,,12735,4147
r47yy1,14.6930189,121.0634246,14.6930225,121.065141,,,12735,10876
mia5yq,14.678036,121.0828311,14.6784942,121.0820004,,,12737,2342
n8yeho,14.678036,121.0828311,14.6779108,121.0829056,,,12737,13365
yc3352,14.6401524,121.0164423,14.6404166,121.0164196,,,12744,9952
yc3352,14.6401524,121.0164423,14.6404453,121.0166892,,,12744,11116
g29kmq,14.6426627,121.0265234,14.642693,121.0266326,,,12751,8148
g29kmq,14.6426627,121.0265234,14.6424763,121.0270282,,,12751,10095
bdh6w5,14.6542867,121.0297961,14.6549334,121.0303425,,,12765,7521
qtxk39,14.6644445,121.0714894,14.6643112,121.0719737,,,12796,3272
51od7m,14.6568747,121.0238004,14.6567889,121.0241626,,,12800,8223
j664pq,14.6568747,121.0238004,14.6564807,121.0259179,,,12800,12057
1btpuw,14.6575633,121.0740987,14.657556,121.0727375,,,12811,9463
owfw9m,14.6575633,121.0740987,14.6575654,121.0742237,,,12811,101
e83z9h,14.6645791,121.067413,14.6652457,121.0660671,,,12812,7957
e83z9h,14.6664645,121.0621501,14.6674707,121.058352,,,12814,10221
u327wu,14.734383,121.0547435,14.7342607,121.054505,,,12819,2803
9snazz,14.734383,121.0547435,14.7342277,121.0556424,,,12819,266
aenpia,14.6215965,121.0502868,14.6221715,121.0516428,,,12832,10304
xfvrhx,14.6082563,121.0705382,14.6110588,121.0708437,,,12839,71
iwii5l,14.6071185,121.0386585,14.6069836,121.038506,,,12850,3321
a991bc,14.7348881,121.0338467,14.7342329,121.0342331,,,12859,6259
ypv723,14.7335385,121.052318,14.7335815,121.0524542,,,12865,6246
wwi3ir,14.62124,121.0224669,14.6212228,121.0224057,,,12880,12174
wwi3ir,14.62124,121.0224669,14.6216196,121.0236672,,,12880,8643
wqqi5f,14.6335478,121.0413167,14.6334763,121.0416488,,,12890,9792
j5gshs,14.7276884,121.0612451,14.7288093,121.0612469,,,12891,4597
qq6fnw,14.590634,121.0616461,14.5906715,121.0616022,,,12898,6889
3n7onu,14.6506391,121.0468246,14.6498647,121.0465473,,,13006,8966
4yrfmo,14.6506391,121.0468246,14.6503435,121.046977,,,13006,13351
3f5uay,14.6164389,121.0528018,14.6164636,121.053576,,,13013,9683
jtrfyx,14.5903608,121.0576556,14.5961834,121.0595758,,,13027,9704
1074zq,14.6228471,121.0559117,14.6235384,121.0556153,,,13030,483
shw0ys,14.6222885,121.0716829,14.6223073,121.0717741,,,13032,13033
shw0ys,14.6223073,121.0717741,14.6222885,121.0716829,General Romulo Avenue,tertiary,13033,13032
shw0ys,14.6223073,121.0717741,14.6215659,121.0719778,,,13033,1286
shw0ys,14.6223073,121.0717741,14.6231665,121.0715381,,,13033,272
1074zq,14.6235141,121.0555597,14.6228256,121.0558648,,,13038,13037
1074zq,14.6239589,121.0553812,14.6235141,121.0555597,Pedro Tuazon Boulevard,secondary,13039,13038
x9mcmm,14.6194732,121.0579442,14.6198042,121.0586468,,,13041,1298
3f5uay,14.6188129,121.0570554,14.6193105,121.0577525,,,13043,13040
3f5uay,14.6184935,121.0565928,14.6188129,121.0570554,Colonel Bonny Serrano Avenue,secondary,13044,13043
3f5uay,14.6182593,121.0562622,14.6184639,121.0565461,,,13045,13491
eddbyb,14.6109049,121.0552382,14.6109345,121.0553666,,,13057,13056
a963ed,14.6108227,121.0548935,14.6109049,121.0552382,Colonel Bonny Serrano Avenue,secondary,13058,13057
pgknpx,14.6108227,121.0548935,14.6092634,121.0556092,,,13058,10043
1z1zt9,14.6108209,121.0547141,14.6106608,121.0541309,,,13059,10227
1z1zt9,14.6108209,121.0547141,14.6108227,121.0548935,"Secondary Link Road (13059, 13058)",secondary_link,13059,13058
yih268,14.6162922,121.052719,14.6164458,121.0526466,,,13070,7850
yih268,14.6162922,121.052719,14.6164389,121.0528018,,,13070,13013
12nd2z,14.6211241,121.0492165,14.6210862,121.0492344,,,13072,13073
12nd2z,14.6211241,121.0492165,14.621219,121.049516,,,13072,1778
12nd2z,14.6210862,121.0492344,14.6211241,121.0492165,Bautista Street,residential,13073,13072
12nd2z,14.6210862,121.0492344,14.621219,121.049516,,,13073,1778
y219wk,14.6001758,121.0616849,14.5997633,121.0598111,,,13078,12434
27z26a,14.7180856,121.0549289,14.719044,121.0541302,,,13101,1657
xoc2m6,14.6632099,121.0743349,14.6644736,121.072224,,,13102,8710
3sigs6,14.6989981,121.0338836,14.6988457,121.0337922,,,13129,13131
3sigs6,14.6988457,121.0337922,14.6985219,121.0335973,,,13131,10995
3sigs6,14.6989573,121.0339558,14.6996251,121.0343037,,,13132,5936
sh5dat,14.7288838,121.0424271,14.7301069,121.0442086,,,13138,8987
n206lh,14.733395,121.0483272,14.7343591,121.0481173,,,13141,5154
n206lh,14.7333401,121.0483391,14.733395,121.0483272,,,13142,13141
n206lh,14.7333401,121.0483391,14.7316318,121.048711,,,13142,405
1ydofs,14.6273242,121.0473298,14.6256225,121.0481084,,,13145,1069
yc3352,14.6373987,121.0181071,14.6375088,121.0180436,,,13150,895
yc3352,14.6373987,121.0181071,14.6369791,121.018263,,,13150,8665
j5gshs,14.7246209,121.0612297,14.7253427,121.0612359,,,13161,4759
yrku05,14.6907326,121.0277505,14.6915487,121.0269201,,,13163,7210
hhpqg5,14.6905716,121.0275955,14.6904594,121.0277133,,,13164,9437
a991bc,14.731666,121.0356987,14.7317765,121.035636,,,13170,6175
a991bc,14.731666,121.0356987,14.7313162,121.0358974,,,13170,6179
lufa8k,14.6614647,121.0443759,14.6615934,121.044346,,,13171,9469
lufa8k,14.6614647,121.0443759,14.6615819,121.0446528,,,13171,13172
pw9zu2,14.6615819,121.0446528,14.6615934,121.044346,,,13172,9469
nwki8b,14.6747236,121.0144237,14.6741971,121.0139875,,,13191,7825
nwki8b,14.6747236,121.0144237,14.6753285,121.0148979,,,13191,13192
nwki8b,14.6753285,121.0148979,14.6747236,121.0144237,,,13192,13191
nwki8b,14.6753285,121.0148979,14.6755687,121.0150803,,,13192,7095
59hsyd,14.6672311,121.007757,14.6676439,121.0081477,,,13195,7824
59hsyd,14.6672311,121.007757,14.6669195,121.0074405,,,13195,13194
9zldax,14.6840658,121.0698116,14.6821688,121.0696715,,,13196,5300
kwd6nk,14.676293,121.0466687,14.6763368,121.0466387,,,13215,3816
kwd6nk,14.676293,121.0466687,14.6745093,121.0469387,,,13215,3654
ma1zm5,14.6737057,121.0691178,14.6742862,121.0691509,,,13234,3586
ma1zm5,14.6737057,121.0691178,14.6726623,121.0688682,,,13234,3585
th9mqd,14.678007,121.0320086,14.6771159,121.0320391,,,13235,7405
th9mqd,14.6802943,121.0319407,14.6796001,121.0319542,,,13237,7858
hhpqg5,14.6917798,121.0262386,14.6914627,121.0266574,,,13242,7217
